Time_ps,Coherence,Purity,Energy_eV
15.65,0.4563875127227575,0.7324991674159493,0.75
15.700000000000001,0.44280161102576343,0.7356310064995174,0.75
15.75,0.45357865584866247,0.7255385602813869,0.75
15.8,0.47031955936003356,0.7294401874103943,0.75
15.850000000000001,0.4480835154754475,0.722707515642537,0.75
15.9,0.46492744034914985,0.7164147338279645,0.75
15.950000000000001,0.43588147801188076,0.7150502880132493,0.75
16.0,0.46483525734277925,0.7329050287743178,0.75
16.05,0.467007197903698,0.7188434964067969,0.75
16.1,0.440917388601649,0.7264288188394011,0.75
16.150000000000002,0.45748618096348515,0.7249373365943579,0.75
16.2,0.4329781001885253,0.7194592701932202,0.75
16.25,0.4424230926395278,0.7170780945859582,0.75
16.3,0.43226155857297566,0.7194332988974925,0.75
16.35,0.43926248209029434,0.7222953877751696,0.75
16.400000000000002,0.4373264129475767,0.7191660116886186,0.75
16.45,0.44470706462854265,0.7136236949354353,0.75
16.5,0.43713086119805233,0.7283227593574749,0.75
16.55,0.426203854182318,0.7218181313448729,0.75
16.6,0.4289979997458397,0.7178530572625544,0.75
16.650000000000002,0.4338278076372565,0.7129387414470709,0.75
16.7,0.4481387763881035,0.7220858566541525,0.75
16.75,0.42809704702372275,0.7209988535834784,0.75
16.8,0.42828612033909336,0.7149463100692179,0.75
16.85,0.431080717355639,0.7193096429853211,0.75
16.900000000000002,0.41887128208931745,0.7117561068285553,0.75
16.95,0.442361041571075,0.7183452005934788,0.75
17.0,0.4111603642076446,0.7114482875320446,0.75
17.05,0.40777913230835916,0.7080546639145414,0.75
17.1,0.4355160440431267,0.7104652165147268,0.75
17.150000000000002,0.4214392430629871,0.7082419920098214,0.75
17.2,0.42142705458596535,0.7075005283258083,0.75
17.25,0.43888376978187865,0.7097716568326643,0.75
17.3,0.4094716814318399,0.7152284113047753,0.75
17.35,0.4170127120072169,0.7164154226730168,0.75
17.400000000000002,0.43410643528029647,0.7116947345628495,0.75
17.45,0.427424022169879,0.7115281715552415,0.75
17.5,0.42775153758120177,0.6990801020725728,0.75
17.55,0.4166143060100873,0.7058236734664125,0.75
17.6,0.4028081870732531,0.7019282842353343,0.75
